death_date,death_weekday,death_week_ending,ethnicity_mpao,deaths,deaths_per_100k,deaths_mean7,deaths_per_100k_mean7
2022-05-18,Wednesday,2022-05-22,Maori,0,0,0.5714,0.0883
2022-05-18,Wednesday,2022-05-22,Pacific peoples,0,0,0.2857,0.0995
2022-05-18,Wednesday,2022-05-22,Asian,1,0.1672,0.5714,0.0955
2022-05-18,Wednesday,2022-05-22,European or Other,7,0.247,7.2857,0.2571
2022-05-17,Tuesday,2022-05-22,Maori,0,0,0.5714,0.0883
2022-05-17,Tuesday,2022-05-22,Pacific peoples,0,0,0.4286,0.1492
2022-05-17,Tuesday,2022-05-22,Asian,0,0,0.7143,0.1194
2022-05-17,Tuesday,2022-05-22,European or Other,7,0.247,6.8571,0.242
2022-05-16,Monday,2022-05-22,Maori,0,0,0.8571,0.1324
2022-05-16,Monday,2022-05-22,Pacific peoples,2,0.6965,0.4286,0.1492
2022-05-16,Monday,2022-05-22,Asian,1,0.1672,0.7143,0.1194
2022-05-16,Monday,2022-05-22,European or Other,7,0.247,6.8571,0.242
2022-05-15,Sunday,2022-05-15,Maori,1,0.1544,1,0.1544
2022-05-15,Sunday,2022-05-15,Pacific peoples,0,0,0.1429,0.0497
2022-05-15,Sunday,2022-05-15,Asian,0,0,0.5714,0.0955
2022-05-15,Sunday,2022-05-15,European or Other,2,0.0706,6.7143,0.2369
2022-05-14,Saturday,2022-05-15,Maori,2,0.3089,1.2857,0.1986
2022-05-14,Saturday,2022-05-15,Pacific peoples,0,0,0.1429,0.0497
2022-05-14,Saturday,2022-05-15,Asian,0,0,0.5714,0.0955
2022-05-14,Saturday,2022-05-15,European or Other,12,0.4235,7,0.247
2022-05-13,Friday,2022-05-15,Maori,1,0.1544,1.1429,0.1765
2022-05-13,Friday,2022-05-15,Pacific peoples,0,0,0.1429,0.0497
2022-05-13,Friday,2022-05-15,Asian,1,0.1672,0.5714,0.0955
2022-05-13,Friday,2022-05-15,European or Other,7,0.247,6.5714,0.2319
2022-05-12,Thursday,2022-05-15,Maori,0,0,1.1429,0.1765
2022-05-12,Thursday,2022-05-15,Pacific peoples,0,0,0.1429,0.0497
2022-05-12,Thursday,2022-05-15,Asian,1,0.1672,0.4286,0.0716
2022-05-12,Thursday,2022-05-15,European or Other,9,0.3176,6.1429,0.2168
2022-05-11,Wednesday,2022-05-15,Maori,0,0,1.1429,0.1765
2022-05-11,Wednesday,2022-05-15,Pacific peoples,1,0.3482,0.2857,0.0995
2022-05-11,Wednesday,2022-05-15,Asian,2,0.3343,0.2857,0.0478
2022-05-11,Wednesday,2022-05-15,European or Other,4,0.1412,6.7143,0.2369
2022-05-10,Tuesday,2022-05-15,Maori,2,0.3089,1.2857,0.1986
2022-05-10,Tuesday,2022-05-15,Pacific peoples,0,0,0.4286,0.1492
2022-05-10,Tuesday,2022-05-15,Asian,0,0,0,0
2022-05-10,Tuesday,2022-05-15,European or Other,7,0.247,7.7143,0.2722
2022-05-09,Monday,2022-05-15,Maori,1,0.1544,1,0.1544
2022-05-09,Monday,2022-05-15,Pacific peoples,0,0,0.5714,0.199
2022-05-09,Monday,2022-05-15,Asian,0,0,0,0
2022-05-09,Monday,2022-05-15,European or Other,6,0.2117,8,0.2823
2022-05-08,Sunday,2022-05-08,Maori,3,0.4633,0.8571,0.1324
2022-05-08,Sunday,2022-05-08,Pacific peoples,0,0,0.5714,0.199
2022-05-08,Sunday,2022-05-08,Asian,0,0,0,0
2022-05-08,Sunday,2022-05-08,European or Other,4,0.1412,8.1429,0.2873
2022-05-07,Saturday,2022-05-08,Maori,1,0.1544,0.5714,0.0883
2022-05-07,Saturday,2022-05-08,Pacific peoples,0,0,0.8571,0.2985
2022-05-07,Saturday,2022-05-08,Asian,0,0,0.1429,0.0239
2022-05-07,Saturday,2022-05-08,European or Other,9,0.3176,8.7143,0.3075
2022-05-06,Friday,2022-05-08,Maori,1,0.1544,0.8571,0.1324
2022-05-06,Friday,2022-05-08,Pacific peoples,0,0,1,0.3482
2022-05-06,Friday,2022-05-08,Asian,0,0,0.2857,0.0478
2022-05-06,Friday,2022-05-08,European or Other,4,0.1412,8.4286,0.2974
2022-05-05,Thursday,2022-05-08,Maori,0,0,0.7143,0.1103
2022-05-05,Thursday,2022-05-08,Pacific peoples,1,0.3482,1,0.3482
2022-05-05,Thursday,2022-05-08,Asian,0,0,0.2857,0.0478
2022-05-05,Thursday,2022-05-08,European or Other,13,0.4587,8.8571,0.3125
2022-05-04,Wednesday,2022-05-08,Maori,1,0.1544,0.7143,0.1103
2022-05-04,Wednesday,2022-05-08,Pacific peoples,2,0.6965,1,0.3482
2022-05-04,Wednesday,2022-05-08,Asian,0,0,0.2857,0.0478
2022-05-04,Wednesday,2022-05-08,European or Other,11,0.3882,7.8571,0.2773
2022-05-03,Tuesday,2022-05-08,Maori,0,0,0.5714,0.0883
2022-05-03,Tuesday,2022-05-08,Pacific peoples,1,0.3482,0.7143,0.2487
2022-05-03,Tuesday,2022-05-08,Asian,0,0,0.2857,0.0478
2022-05-03,Tuesday,2022-05-08,European or Other,9,0.3176,7,0.247
2022-05-02,Monday,2022-05-08,Maori,0,0,0.7143,0.1103
2022-05-02,Monday,2022-05-08,Pacific peoples,0,0,0.8571,0.2985
2022-05-02,Monday,2022-05-08,Asian,0,0,0.2857,0.0478
2022-05-02,Monday,2022-05-08,European or Other,7,0.247,7.1429,0.2521
2022-05-01,Sunday,2022-05-01,Maori,1,0.1544,0.8571,0.1324
2022-05-01,Sunday,2022-05-01,Pacific peoples,2,0.6965,0.8571,0.2985
2022-05-01,Sunday,2022-05-01,Asian,1,0.1672,0.2857,0.0478
2022-05-01,Sunday,2022-05-01,European or Other,8,0.2823,6.8571,0.242
2022-04-30,Saturday,2022-05-01,Maori,3,0.4633,0.8571,0.1324
2022-04-30,Saturday,2022-05-01,Pacific peoples,1,0.3482,0.5714,0.199
2022-04-30,Saturday,2022-05-01,Asian,1,0.1672,0.1429,0.0239
2022-04-30,Saturday,2022-05-01,European or Other,7,0.247,6.5714,0.2319
2022-04-29,Friday,2022-05-01,Maori,0,0,0.7143,0.1103
2022-04-29,Friday,2022-05-01,Pacific peoples,0,0,0.7143,0.2487
2022-04-29,Friday,2022-05-01,Asian,0,0,0,0
2022-04-29,Friday,2022-05-01,European or Other,7,0.247,7,0.247
2022-04-28,Thursday,2022-05-01,Maori,0,0,0.7143,0.1103
2022-04-28,Thursday,2022-05-01,Pacific peoples,1,0.3482,1,0.3482
2022-04-28,Thursday,2022-05-01,Asian,0,0,0,0
2022-04-28,Thursday,2022-05-01,European or Other,6,0.2117,7.4286,0.2621
2022-04-27,Wednesday,2022-05-01,Maori,0,0,1.1429,0.1765
2022-04-27,Wednesday,2022-05-01,Pacific peoples,0,0,1.1429,0.398
2022-04-27,Wednesday,2022-05-01,Asian,0,0,0,0
2022-04-27,Wednesday,2022-05-01,European or Other,5,0.1764,7.5714,0.2672
2022-04-26,Tuesday,2022-05-01,Maori,1,0.1544,1.4286,0.2206
2022-04-26,Tuesday,2022-05-01,Pacific peoples,2,0.6965,1.4286,0.4975
2022-04-26,Tuesday,2022-05-01,Asian,0,0,0.1429,0.0239
2022-04-26,Tuesday,2022-05-01,European or Other,10,0.3529,8.4286,0.2974
2022-04-25,Monday,2022-05-01,Maori,1,0.1544,1.5714,0.2427
2022-04-25,Monday,2022-05-01,Pacific peoples,0,0,1.2857,0.4477
2022-04-25,Monday,2022-05-01,Asian,0,0,0.1429,0.0239
2022-04-25,Monday,2022-05-01,European or Other,5,0.1764,7.8571,0.2773
2022-04-24,Sunday,2022-04-24,Maori,1,0.1544,1.7143,0.2648
2022-04-24,Sunday,2022-04-24,Pacific peoples,0,0,1.2857,0.4477
2022-04-24,Sunday,2022-04-24,Asian,0,0,0.1429,0.0239
2022-04-24,Sunday,2022-04-24,European or Other,6,0.2117,7.8571,0.2773
2022-04-23,Saturday,2022-04-24,Maori,2,0.3089,1.7143,0.2648
2022-04-23,Saturday,2022-04-24,Pacific peoples,2,0.6965,1.4286,0.4975
2022-04-23,Saturday,2022-04-24,Asian,0,0,0.2857,0.0478
2022-04-23,Saturday,2022-04-24,European or Other,10,0.3529,8,0.2823
2022-04-22,Friday,2022-04-24,Maori,0,0,1.5714,0.2427
2022-04-22,Friday,2022-04-24,Pacific peoples,2,0.6965,1.4286,0.4975
2022-04-22,Friday,2022-04-24,Asian,0,0,0.4286,0.0716
2022-04-22,Friday,2022-04-24,European or Other,10,0.3529,8.1429,0.2873
2022-04-21,Thursday,2022-04-24,Maori,3,0.4633,1.7143,0.2648
2022-04-21,Thursday,2022-04-24,Pacific peoples,2,0.6965,1.1429,0.398
2022-04-21,Thursday,2022-04-24,Asian,0,0,0.4286,0.0716
2022-04-21,Thursday,2022-04-24,European or Other,7,0.247,8.5714,0.3025
2022-04-20,Wednesday,2022-04-24,Maori,2,0.3089,1.4286,0.2206
2022-04-20,Wednesday,2022-04-24,Pacific peoples,2,0.6965,1,0.3482
2022-04-20,Wednesday,2022-04-24,Asian,1,0.1672,0.4286,0.0716
2022-04-20,Wednesday,2022-04-24,European or Other,11,0.3882,8.7143,0.3075
2022-04-19,Tuesday,2022-04-24,Maori,2,0.3089,1.7143,0.2648
2022-04-19,Tuesday,2022-04-24,Pacific peoples,1,0.3482,1.1429,0.398
2022-04-19,Tuesday,2022-04-24,Asian,0,0,0.2857,0.0478
2022-04-19,Tuesday,2022-04-24,European or Other,6,0.2117,8.1429,0.2873
2022-04-18,Monday,2022-04-24,Maori,2,0.3089,1.7143,0.2648
2022-04-18,Monday,2022-04-24,Pacific peoples,0,0,1,0.3482
2022-04-18,Monday,2022-04-24,Asian,0,0,0.2857,0.0478
2022-04-18,Monday,2022-04-24,European or Other,5,0.1764,9,0.3176
2022-04-17,Sunday,2022-04-17,Maori,1,0.1544,1.7143,0.2648
2022-04-17,Sunday,2022-04-17,Pacific peoples,1,0.3482,1.2857,0.4477
2022-04-17,Sunday,2022-04-17,Asian,1,0.1672,0.2857,0.0478
2022-04-17,Sunday,2022-04-17,European or Other,7,0.247,9.4286,0.3327
2022-04-16,Saturday,2022-04-17,Maori,1,0.1544,1.8571,0.2868
2022-04-16,Saturday,2022-04-17,Pacific peoples,2,0.6965,1.2857,0.4477
2022-04-16,Saturday,2022-04-17,Asian,1,0.1672,0.2857,0.0478
2022-04-16,Saturday,2022-04-17,European or Other,11,0.3882,9.7143,0.3428
2022-04-15,Friday,2022-04-17,Maori,1,0.1544,2,0.3089
2022-04-15,Friday,2022-04-17,Pacific peoples,0,0,1.2857,0.4477
2022-04-15,Friday,2022-04-17,Asian,0,0,0.2857,0.0478
2022-04-15,Friday,2022-04-17,European or Other,13,0.4587,9.5714,0.3378
2022-04-14,Thursday,2022-04-17,Maori,1,0.1544,1.8571,0.2868
2022-04-14,Thursday,2022-04-17,Pacific peoples,1,0.3482,1.7143,0.597
2022-04-14,Thursday,2022-04-17,Asian,0,0,0.4286,0.0716
2022-04-14,Thursday,2022-04-17,European or Other,8,0.2823,8.8571,0.3125
2022-04-13,Wednesday,2022-04-17,Maori,4,0.6178,2.1429,0.3309
2022-04-13,Wednesday,2022-04-17,Pacific peoples,3,1.0447,1.7143,0.597
2022-04-13,Wednesday,2022-04-17,Asian,0,0,0.4286,0.0716
2022-04-13,Wednesday,2022-04-17,European or Other,7,0.247,7.7143,0.2722
2022-04-12,Tuesday,2022-04-17,Maori,2,0.3089,1.7143,0.2648
2022-04-12,Tuesday,2022-04-17,Pacific peoples,0,0,1.2857,0.4477
2022-04-12,Tuesday,2022-04-17,Asian,0,0,0.7143,0.1194
2022-04-12,Tuesday,2022-04-17,European or Other,12,0.4235,7.5714,0.2672
2022-04-11,Monday,2022-04-17,Maori,2,0.3089,1.5714,0.2427
2022-04-11,Monday,2022-04-17,Pacific peoples,2,0.6965,1.4286,0.4975
2022-04-11,Monday,2022-04-17,Asian,0,0,0.7143,0.1194
2022-04-11,Monday,2022-04-17,European or Other,8,0.2823,7.1429,0.2521
2022-04-10,Sunday,2022-04-10,Maori,2,0.3089,1.7143,0.2648
2022-04-10,Sunday,2022-04-10,Pacific peoples,1,0.3482,1.2857,0.4477
2022-04-10,Sunday,2022-04-10,Asian,1,0.1672,0.8571,0.1433
2022-04-10,Sunday,2022-04-10,European or Other,9,0.3176,7.1429,0.2521
2022-04-09,Saturday,2022-04-10,Maori,2,0.3089,1.8571,0.2868
2022-04-09,Saturday,2022-04-10,Pacific peoples,2,0.6965,1.2857,0.4477
2022-04-09,Saturday,2022-04-10,Asian,1,0.1672,0.7143,0.1194
2022-04-09,Saturday,2022-04-10,European or Other,10,0.3529,7.8571,0.2773
2022-04-08,Friday,2022-04-10,Maori,0,0,1.5714,0.2427
2022-04-08,Friday,2022-04-10,Pacific peoples,3,1.0447,1.1429,0.398
2022-04-08,Friday,2022-04-10,Asian,1,0.1672,0.5714,0.0955
2022-04-08,Friday,2022-04-10,European or Other,8,0.2823,7.2857,0.2571
2022-04-07,Thursday,2022-04-10,Maori,3,0.4633,1.7143,0.2648
2022-04-07,Thursday,2022-04-10,Pacific peoples,1,0.3482,0.8571,0.2985
2022-04-07,Thursday,2022-04-10,Asian,0,0,0.4286,0.0716
2022-04-07,Thursday,2022-04-10,European or Other,0,0,7.7143,0.2722
2022-04-06,Wednesday,2022-04-10,Maori,1,0.1544,1.7143,0.2648
2022-04-06,Wednesday,2022-04-10,Pacific peoples,0,0,1.1429,0.398
2022-04-06,Wednesday,2022-04-10,Asian,2,0.3343,0.4286,0.0716
2022-04-06,Wednesday,2022-04-10,European or Other,6,0.2117,9.1429,0.3226
2022-04-05,Tuesday,2022-04-10,Maori,1,0.1544,2,0.3089
2022-04-05,Tuesday,2022-04-10,Pacific peoples,1,0.3482,1.8571,0.6467
2022-04-05,Tuesday,2022-04-10,Asian,0,0,0.1429,0.0239
2022-04-05,Tuesday,2022-04-10,European or Other,9,0.3176,10,0.3529
2022-04-04,Monday,2022-04-10,Maori,3,0.4633,2.1429,0.3309
2022-04-04,Monday,2022-04-10,Pacific peoples,1,0.3482,1.8571,0.6467
2022-04-04,Monday,2022-04-10,Asian,1,0.1672,0.2857,0.0478
2022-04-04,Monday,2022-04-10,European or Other,8,0.2823,9.7143,0.3428
2022-04-03,Sunday,2022-04-03,Maori,3,0.4633,2.1429,0.3309
2022-04-03,Sunday,2022-04-03,Pacific peoples,1,0.3482,2,0.6965
2022-04-03,Sunday,2022-04-03,Asian,0,0,0.2857,0.0478
2022-04-03,Sunday,2022-04-03,European or Other,14,0.494,10.1429,0.3579
2022-04-02,Saturday,2022-04-03,Maori,0,0,2,0.3089
2022-04-02,Saturday,2022-04-03,Pacific peoples,1,0.3482,2.1429,0.7462
2022-04-02,Saturday,2022-04-03,Asian,0,0,0.2857,0.0478
2022-04-02,Saturday,2022-04-03,European or Other,6,0.2117,9.5714,0.3378
2022-04-01,Friday,2022-04-03,Maori,1,0.1544,2,0.3089
2022-04-01,Friday,2022-04-03,Pacific peoples,1,0.3482,2.1429,0.7462
2022-04-01,Friday,2022-04-03,Asian,0,0,0.4286,0.0716
2022-04-01,Friday,2022-04-03,European or Other,11,0.3882,10,0.3529
2022-03-31,Thursday,2022-04-03,Maori,3,0.4633,2.1429,0.3309
2022-03-31,Thursday,2022-04-03,Pacific peoples,3,1.0447,2.1429,0.7462
2022-03-31,Thursday,2022-04-03,Asian,0,0,0.7143,0.1194
2022-03-31,Thursday,2022-04-03,European or Other,10,0.3529,9.5714,0.3378
2022-03-30,Wednesday,2022-04-03,Maori,3,0.4633,2.1429,0.3309
2022-03-30,Wednesday,2022-04-03,Pacific peoples,5,1.7412,2.1429,0.7462
2022-03-30,Wednesday,2022-04-03,Asian,0,0,0.8571,0.1433
2022-03-30,Wednesday,2022-04-03,European or Other,12,0.4235,10.1429,0.3579
2022-03-29,Tuesday,2022-04-03,Maori,2,0.3089,2,0.3089
2022-03-29,Tuesday,2022-04-03,Pacific peoples,1,0.3482,1.5714,0.5472
2022-03-29,Tuesday,2022-04-03,Asian,1,0.1672,1.1429,0.191
2022-03-29,Tuesday,2022-04-03,European or Other,7,0.247,11,0.3882
2022-03-28,Monday,2022-04-03,Maori,3,0.4633,2,0.3089
2022-03-28,Monday,2022-04-03,Pacific peoples,2,0.6965,1.5714,0.5472
2022-03-28,Monday,2022-04-03,Asian,1,0.1672,1,0.1672
2022-03-28,Monday,2022-04-03,European or Other,11,0.3882,11,0.3882
2022-03-27,Sunday,2022-03-27,Maori,2,0.3089,1.8571,0.2868
2022-03-27,Sunday,2022-03-27,Pacific peoples,2,0.6965,1.5714,0.5472
2022-03-27,Sunday,2022-03-27,Asian,0,0,1,0.1672
2022-03-27,Sunday,2022-03-27,European or Other,10,0.3529,9.8571,0.3478
2022-03-26,Saturday,2022-03-27,Maori,0,0,1.7143,0.2648
2022-03-26,Saturday,2022-03-27,Pacific peoples,1,0.3482,1.8571,0.6467
2022-03-26,Saturday,2022-03-27,Asian,1,0.1672,1,0.1672
2022-03-26,Saturday,2022-03-27,European or Other,9,0.3176,9,0.3176
2022-03-25,Friday,2022-03-27,Maori,2,0.3089,2.2857,0.353
2022-03-25,Friday,2022-03-27,Pacific peoples,1,0.3482,2.2857,0.796
2022-03-25,Friday,2022-03-27,Asian,2,0.3343,0.8571,0.1433
2022-03-25,Friday,2022-03-27,European or Other,8,0.2823,8.8571,0.3125
2022-03-24,Thursday,2022-03-27,Maori,3,0.4633,2.1429,0.3309
2022-03-24,Thursday,2022-03-27,Pacific peoples,3,1.0447,2.2857,0.796
2022-03-24,Thursday,2022-03-27,Asian,1,0.1672,0.8571,0.1433
2022-03-24,Thursday,2022-03-27,European or Other,14,0.494,8,0.2823
2022-03-23,Wednesday,2022-03-27,Maori,2,0.3089,1.8571,0.2868
2022-03-23,Wednesday,2022-03-27,Pacific peoples,1,0.3482,2.5714,0.8955
2022-03-23,Wednesday,2022-03-27,Asian,2,0.3343,0.7143,0.1194
2022-03-23,Wednesday,2022-03-27,European or Other,18,0.6352,6.1429,0.2168
2022-03-22,Tuesday,2022-03-27,Maori,2,0.3089,2,0.3089
2022-03-22,Tuesday,2022-03-27,Pacific peoples,1,0.3482,2.7143,0.9452
2022-03-22,Tuesday,2022-03-27,Asian,0,0,0.4286,0.0716
2022-03-22,Tuesday,2022-03-27,European or Other,7,0.247,4.2857,0.1512
2022-03-21,Monday,2022-03-27,Maori,2,0.3089,1.8571,0.2868
2022-03-21,Monday,2022-03-27,Pacific peoples,2,0.6965,3.2857,1.1442
2022-03-21,Monday,2022-03-27,Asian,1,0.1672,0.4286,0.0716
2022-03-21,Monday,2022-03-27,European or Other,3,0.1059,5,0.1764
2022-03-20,Sunday,2022-03-20,Maori,1,0.1544,1.5714,0.2427
2022-03-20,Sunday,2022-03-20,Pacific peoples,4,1.393,3.4286,1.194
2022-03-20,Sunday,2022-03-20,Asian,0,0,0.2857,0.0478
2022-03-20,Sunday,2022-03-20,European or Other,4,0.1412,5.5714,0.1966
2022-03-19,Saturday,2022-03-20,Maori,4,0.6178,1.4286,0.2206
2022-03-19,Saturday,2022-03-20,Pacific peoples,4,1.393,3.1429,1.0945
2022-03-19,Saturday,2022-03-20,Asian,0,0,0.2857,0.0478
2022-03-19,Saturday,2022-03-20,European or Other,8,0.2823,5.1429,0.1815
2022-03-18,Friday,2022-03-20,Maori,1,0.1544,1.2857,0.1986
2022-03-18,Friday,2022-03-20,Pacific peoples,1,0.3482,2.7143,0.9452
2022-03-18,Friday,2022-03-20,Asian,2,0.3343,0.2857,0.0478
2022-03-18,Friday,2022-03-20,European or Other,2,0.0706,4.4286,0.1563
2022-03-17,Thursday,2022-03-20,Maori,1,0.1544,1.2857,0.1986
2022-03-17,Thursday,2022-03-20,Pacific peoples,5,1.7412,2.8571,0.995
2022-03-17,Thursday,2022-03-20,Asian,0,0,0,0
2022-03-17,Thursday,2022-03-20,European or Other,1,0.0353,4.8571,0.1714
2022-03-16,Wednesday,2022-03-20,Maori,3,0.4633,1.2857,0.1986
2022-03-16,Wednesday,2022-03-20,Pacific peoples,2,0.6965,2.1429,0.7462
2022-03-16,Wednesday,2022-03-20,Asian,0,0,0.2857,0.0478
2022-03-16,Wednesday,2022-03-20,European or Other,5,0.1764,5.7143,0.2016
2022-03-15,Tuesday,2022-03-20,Maori,1,0.1544,1.2857,0.1986
2022-03-15,Tuesday,2022-03-20,Pacific peoples,5,1.7412,1.8571,0.6467
2022-03-15,Tuesday,2022-03-20,Asian,0,0,0.2857,0.0478
2022-03-15,Tuesday,2022-03-20,European or Other,12,0.4235,5.5714,0.1966
2022-03-14,Monday,2022-03-20,Maori,0,0,1.2857,0.1986
2022-03-14,Monday,2022-03-20,Pacific peoples,3,1.0447,1.2857,0.4477
2022-03-14,Monday,2022-03-20,Asian,0,0,0.2857,0.0478
2022-03-14,Monday,2022-03-20,European or Other,7,0.247,4,0.1412
2022-03-13,Sunday,2022-03-13,Maori,0,0,1.2857,0.1986
2022-03-13,Sunday,2022-03-13,Pacific peoples,2,0.6965,0.8571,0.2985
2022-03-13,Sunday,2022-03-13,Asian,0,0,0.4286,0.0716
2022-03-13,Sunday,2022-03-13,European or Other,1,0.0353,3.1429,0.1109
2022-03-12,Saturday,2022-03-13,Maori,3,0.4633,1.5714,0.2427
2022-03-12,Saturday,2022-03-13,Pacific peoples,1,0.3482,0.5714,0.199
2022-03-12,Saturday,2022-03-13,Asian,0,0,0.4286,0.0716
2022-03-12,Saturday,2022-03-13,European or Other,3,0.1059,3.1429,0.1109
2022-03-11,Friday,2022-03-13,Maori,1,0.1544,1.1429,0.1765
2022-03-11,Friday,2022-03-13,Pacific peoples,2,0.6965,0.5714,0.199
2022-03-11,Friday,2022-03-13,Asian,0,0,0.4286,0.0716
2022-03-11,Friday,2022-03-13,European or Other,5,0.1764,3,0.1059
2022-03-10,Thursday,2022-03-13,Maori,1,0.1544,1,0.1544
2022-03-10,Thursday,2022-03-13,Pacific peoples,0,0,0.7143,0.2487
2022-03-10,Thursday,2022-03-13,Asian,2,0.3343,0.5714,0.0955
2022-03-10,Thursday,2022-03-13,European or Other,7,0.247,2.5714,0.0907
2022-03-09,Wednesday,2022-03-13,Maori,3,0.4633,1,0.1544
2022-03-09,Wednesday,2022-03-13,Pacific peoples,0,0,0.7143,0.2487
2022-03-09,Wednesday,2022-03-13,Asian,0,0,0.2857,0.0478
2022-03-09,Wednesday,2022-03-13,European or Other,4,0.1412,1.8571,0.0655
2022-03-08,Tuesday,2022-03-13,Maori,1,0.1544,0.7143,0.1103
2022-03-08,Tuesday,2022-03-13,Pacific peoples,1,0.3482,0.8571,0.2985
2022-03-08,Tuesday,2022-03-13,Asian,0,0,0.2857,0.0478
2022-03-08,Tuesday,2022-03-13,European or Other,1,0.0353,1.5714,0.0555
2022-03-07,Monday,2022-03-13,Maori,0,0,0.5714,0.0883
2022-03-07,Monday,2022-03-13,Pacific peoples,0,0,0.8571,0.2985
2022-03-07,Monday,2022-03-13,Asian,1,0.1672,0.2857,0.0478
2022-03-07,Monday,2022-03-13,European or Other,1,0.0353,1.4286,0.0504
2022-03-06,Sunday,2022-03-06,Maori,2,0.3089,0.5714,0.0883
2022-03-06,Sunday,2022-03-06,Pacific peoples,0,0,0.8571,0.2985
2022-03-06,Sunday,2022-03-06,Asian,0,0,0.1429,0.0239
2022-03-06,Sunday,2022-03-06,European or Other,1,0.0353,1.4286,0.0504
2022-03-05,Saturday,2022-03-06,Maori,0,0,0.2857,0.0441
2022-03-05,Saturday,2022-03-06,Pacific peoples,1,0.3482,0.8571,0.2985
2022-03-05,Saturday,2022-03-06,Asian,0,0,0.2857,0.0478
2022-03-05,Saturday,2022-03-06,European or Other,2,0.0706,1.4286,0.0504
2022-03-04,Friday,2022-03-06,Maori,0,0,0.4286,0.0662
2022-03-04,Friday,2022-03-06,Pacific peoples,3,1.0447,0.7143,0.2487
2022-03-04,Friday,2022-03-06,Asian,1,0.1672,0.2857,0.0478
2022-03-04,Friday,2022-03-06,European or Other,2,0.0706,1.2857,0.0454
2022-03-03,Thursday,2022-03-06,Maori,1,0.1544,0.4286,0.0662
2022-03-03,Thursday,2022-03-06,Pacific peoples,0,0,0.4286,0.1492
2022-03-03,Thursday,2022-03-06,Asian,0,0,0.1429,0.0239
2022-03-03,Thursday,2022-03-06,European or Other,2,0.0706,1.2857,0.0454
2022-03-02,Wednesday,2022-03-06,Maori,1,0.1544,0.4286,0.0662
2022-03-02,Wednesday,2022-03-06,Pacific peoples,1,0.3482,0.4286,0.1492
2022-03-02,Wednesday,2022-03-06,Asian,0,0,0.1429,0.0239
2022-03-02,Wednesday,2022-03-06,European or Other,2,0.0706,1.2857,0.0454
2022-03-01,Tuesday,2022-03-06,Maori,0,0,0.2857,0.0441
2022-03-01,Tuesday,2022-03-06,Pacific peoples,1,0.3482,0.4286,0.1492
2022-03-01,Tuesday,2022-03-06,Asian,0,0,0.1429,0.0239
2022-03-01,Tuesday,2022-03-06,European or Other,0,0,1.1429,0.0403
2022-02-28,Monday,2022-03-06,Maori,0,0,0.2857,0.0441
2022-02-28,Monday,2022-03-06,Pacific peoples,0,0,0.2857,0.0995
2022-02-28,Monday,2022-03-06,Asian,0,0,0.1429,0.0239
2022-02-28,Monday,2022-03-06,European or Other,1,0.0353,1.2857,0.0454
2022-02-27,Sunday,2022-02-27,Maori,0,0,0.2857,0.0441
2022-02-27,Sunday,2022-02-27,Pacific peoples,0,0,0.2857,0.0995
2022-02-27,Sunday,2022-02-27,Asian,1,0.1672,0.1429,0.0239
2022-02-27,Sunday,2022-02-27,European or Other,1,0.0353,1.1429,0.0403
2022-02-26,Saturday,2022-02-27,Maori,1,0.1544,0.2857,0.0441
2022-02-26,Saturday,2022-02-27,Pacific peoples,0,0,0.4286,0.1492
2022-02-26,Saturday,2022-02-27,Asian,0,0,0,0
2022-02-26,Saturday,2022-02-27,European or Other,1,0.0353,1,0.0353
2022-02-25,Friday,2022-02-27,Maori,0,0,0.1429,0.0221
2022-02-25,Friday,2022-02-27,Pacific peoples,1,0.3482,0.4286,0.1492
2022-02-25,Friday,2022-02-27,Asian,0,0,0,0
2022-02-25,Friday,2022-02-27,European or Other,2,0.0706,1,0.0353
2022-02-24,Thursday,2022-02-27,Maori,1,0.1544,0.1429,0.0221
2022-02-24,Thursday,2022-02-27,Pacific peoples,0,0,0.2857,0.0995
2022-02-24,Thursday,2022-02-27,Asian,0,0,0,0
2022-02-24,Thursday,2022-02-27,European or Other,2,0.0706,0.7143,0.0252
2022-02-23,Wednesday,2022-02-27,Maori,0,0,0,0
2022-02-23,Wednesday,2022-02-27,Pacific peoples,1,0.3482,0.2857,0.0995
2022-02-23,Wednesday,2022-02-27,Asian,0,0,0,0
2022-02-23,Wednesday,2022-02-27,European or Other,1,0.0353,0.4286,0.0151
2022-02-22,Tuesday,2022-02-27,Maori,0,0,0,0
2022-02-22,Tuesday,2022-02-27,Pacific peoples,0,0,0.1429,0.0497
2022-02-22,Tuesday,2022-02-27,Asian,0,0,0,0
2022-02-22,Tuesday,2022-02-27,European or Other,1,0.0353,0.2857,0.0101
2022-02-21,Monday,2022-02-27,Maori,0,0,0,0
2022-02-21,Monday,2022-02-27,Pacific peoples,0,0,0.1429,0.0497
2022-02-21,Monday,2022-02-27,Asian,0,0,0,0
2022-02-21,Monday,2022-02-27,European or Other,0,0,0.1429,0.005
2022-02-20,Sunday,2022-02-20,Maori,0,0,0,0
2022-02-20,Sunday,2022-02-20,Pacific peoples,1,0.3482,0.1429,0.0497
2022-02-20,Sunday,2022-02-20,Asian,0,0,0,0
2022-02-20,Sunday,2022-02-20,European or Other,0,0,0.1429,0.005
2022-02-19,Saturday,2022-02-20,Maori,0,0,0,0
